basin_id,gauge_id,gauge_name,gauge_country,gauge_provider,river,lon_snap,lat_snap,lon,lat,elevation,area_official,area_estreams,area_flag,area_rel,start_date,end_date,num_years,num_months,num_days,num_continuous_days,num_days_gaps,num_days_reliable,num_days_noflag,num_days_suspect,gauge_flag,duplicated_suspect,watershed_group,gauges_upstream,nested_catchments
CZ000494,449000,Brno-Poříčí,CZ,CZ_CHMU,Svratka,16.5914926760947,49.1859207297692,16.5914926760947,49.1859207297692,,1637.16,1637.16,0,0.0,1987-11-01,2021-12-31,35,410,12480,12480,0.0,0.0,12480.0,0.0,B,,2,13,"['CZ000482', 'CZ000483', 'CZ000484', 'CZ000485', 'CZ000486', 'CZ000487', 'CZ000488', 'CZ000489', 'CZ000490', 'CZ000491', 'CZ000492', 'CZ000493', 'CZ000494', 'CZGR0027']"
FR004587,U263501001,La Furieuse Ã  Salins-les-Bains,FR,FR_EAUFRANCE,La Furieuse à Salins-les-Bains,5.878123,46.942447,5.878123,46.942447,330,41.0,41.0,0,0.0,1981-03-06,2023-09-30,43,511,15519,6274,30.0,14255.0,0.0,1264.0,C,,27,1,['FR004587']
GB000488,55026,Wye at Ddol Farm,GB,GB_NRFA,Wye at Ddol Farm,-3.5,52.3,-3.5,52.3,192.8,172.12,172.203,0,-0.0482221705786651,1937-10-01,2021-09-30,85,1006,30622,21399,59.0,0.0,30622.0,0.0,B,,1098,2,"['GB000480', 'GB000488']"
GB000581,73011,Mint at Mint Bridge,GB,GB_NRFA,Mint at Mint Bridge,-2.73,54.34,-2.73,54.34,50.3,65.44,65.486,0,-0.0702933985330172,1970-08-01,2021-09-30,52,589,17807,11738,882.0,0.0,17807.0,0.0,B,,1147,1,['GB000581']
AT000177,204834,Alfersham,AT,AT_EHYD,Pfudabach,13.57369064,48.40203267,13.57369064060486,48.40203267766492,330,81.3,81.195,0,0.12915129151292,1976-01-01,2021-12-31,46,552,16802,16802,0.0,0.0,16802.0,0.0,B,,2,1,['AT000177']
DENI1821,4723104,Achum,DE,DE_NI,Weser,9.085210907544145,52.28922632185941,9.085210907544145,52.28922632185941,56.58,86.5,83.018,0,4.02543352601156,1983-11-01,2017-12-31,35,410,12480,12480,0.0,0.0,12480.0,0.0,B,,171,1,['DENI1821']
DERP1968,2378080600,SpeyerNord,DE,DE_RP,Nonnenbach,8.412,49.324,8.412,49.324,,61.81,592.0,4,-857.7738230059861,1976-05-17,2021-12-31,46,545,16564,15934,101.0,0.0,16564.0,0.0,B,,1,2,"['DERP1967', 'DERP1968']"
FR003623,H616201001,L'Aire Ã  CheviÃ¨res,FR,FR_EAUFRANCE,L'Aire à Chevières,4.903247,49.334069,4.903247,49.334069,117,1000.0,986.164,0,1.3836000000000013,1960-01-01,2023-09-30,64,765,23284,23284,0.0,21886.0,0.0,1398.0,C,,677,6,"['FR003618', 'FR003621', 'FR003622', 'FR003623', 'FR000517', 'FR000521']"
SE000010,1166,ASSMEBRO,SE,SE_SMHI,ASSMAN,13.1297,57.4315,13.1297,57.4315,,652.8,733.803,2,-12.408547794117654,1925-09-13,2023-04-10,96,1136,34543,32607,1096.0,34449.0,0.0,94.0,A,,1886,1,['SE000010']
DEBY0595,17406005,Passau,DE,DE_BY,Ilz,13.45190987503016,48.68872568156092,13.45190987503016,48.68872568156092,325.56,761.6,761.037,0,0.0739233193277295,1900-02-01,2023-08-19,124,1412,42221,34760,2904.0,0.0,42221.0,0.0,C,,2,10,"['DEBY0488', 'DEBY0524', 'DEBY0543', 'DEBY0595', 'DEBY0733', 'DEBY0748', 'DEBY0778', 'DEBY0781', 'DEBY0814', 'DEBY0842']"
FR000876,K011402001,K0114020,FR,FR_EAUFRANCE,La Gazeille au Monastier-sur-Gazeille,4.039683,44.926836,4.039683,44.926836,927,51.0,49.828,0,2.298039215686269,1990-01-01,2023-09-30,34,404,12128,2507,198.0,11931.0,48.0,149.0,A,,732,1,['FR000876']
DESN1673,576421,Straßberg,DE,DE_SN,Weiße Elster,12.09863179470497,50.47892622500255,12.09863179470497,50.47892622500255,338.41800000000001,612.0,612.002,0,-0.0003267973856131,1965-11-01,2023-10-10,59,696,21163,21163,0.0,0.0,21163.0,0.0,B,,141,6,"['DESN1527', 'DESN1535', 'DESN1601', 'DESN1629', 'DESN1673', 'DESN1674']"
FR000154,A687201001,A6872010,FR,FR_EAUFRANCE,Le Sanon à Dombasle-sur-Meurthe,6.34156,48.627545,6.34156,48.627545,203,284.0,289.484,0,-1.930985915492951,1988-01-01,2023-09-30,36,425,12901,5176,156.0,12880.0,0.0,21.0,A,,1,3,"['FR003263', 'FR003264', 'FR000154']"
AT000051,202036,Landeck-Bruggen,AT,AT_EHYD,Sanna,10.56272651,47.14344078,10.56272651647635,47.14344078823978,775,727.0,727.403,0,-0.0554332874828088,1971-01-01,2021-12-31,51,612,18628,18628,0.0,0.0,18628.0,0.0,B,,2,4,"['AT000048', 'AT000049', 'AT000050', 'AT000051']"
FR001937,P392252001,P3922520,FR,FR_EAUFRANCE,La Corrèze à Brive-la-Gaillarde,1.54058,45.164118,1.54058,45.164118,107,940.0,942.938,0,-0.3125531914893604,1970-01-01,2023-09-30,48,516,14835,6241,4796.0,14068.0,715.0,52.0,E,,541,10,"['FR004351', 'FR004352', 'FR004353', 'FR001931', 'FR001932', 'FR001933', 'FR001934', 'FR001935', 'FR001936', 'FR001937']"
DEBY0788,12402007,Oberallgäu,DE,DE_BY,Wertach,10.42319114256786,47.60182930585041,10.42319114256786,47.60182930585041,884.46,60.6,60.892,0,-0.4818481848184844,1962-11-01,2023-08-19,62,688,20204,19785,2003.0,0.0,20204.0,0.0,C,,2,3,"['DEBY0788', 'DEBY0882', 'DEBY0883']"
CZ000445,406000,Slušovice,CZ,CZ_CHMU,Dřevnice,17.8009604001789,49.2529652432019,17.8009604001789,49.2529652432019,,66.38,66.38,0,0.0,1980-11-01,2021-12-31,40,458,13940,12114,1096.0,0.0,13940.0,0.0,C,,2,2,"['CZ000444', 'CZ000445']"
DENW1127,2765490000100,Iserlohn_Hennen,DE,DE_NW,Baarbach,7.662176082152286,51.44795338727536,7.662176082152286,51.44795338727536,"115,6",51.7,51.175,0,1.015473887814324,1982-01-11,2021-12-01,40,480,13962,4270,608.0,0.0,13962.0,0.0,B,,1,2,"['DENW1126', 'DENW1127']"
FR001932,P335251001,P3352510,FR,FR_EAUFRANCE,La Corrèze à Corrèze [Pont de Neupont],1.890516,45.376661,1.890516,45.376661,465,168.0,164.972,0,1.8023809523809475,1935-01-01,2017-12-30,80,947,28423,16802,1892.0,27986.0,0.0,437.0,C,,541,2,"['FR001931', 'FR001932']"
DEBY0578,16686008,Freising,DE,DE_BY,Glonn,11.52615509262579,48.42655807865025,11.52615509262579,48.42655807865025,447.42,390.4,390.509,0,-0.0279200819672226,1935-11-01,2023-08-19,89,1012,30067,29647,2002.0,0.0,30067.0,0.0,C,,2,2,"['DEBY0578', 'DEBY0703']"
DESN1619,550390,Neustadt 1,DE,DE_SN,Nebenflüsse der Elbe,14.2113523540895,51.02834596015591,14.2113523540895,51.02834596015591,322.11700000000002,40.1,40.303,0,-0.506234413965077,1968-11-01,2023-10-10,55,624,18971,14589,1096.0,0.0,18971.0,0.0,C,,3,1,['DESN1619']
FR003316,B204201001,L'Aroffe Ã  Vannes-le-ChÃ¢tel,FR,FR_EAUFRANCE,L'Aroffe à Vannes-le-Châtel,5.76553,48.549339,5.76553,48.549339,266,198.0,185.456,0,6.3353535353535415,1969-08-02,2023-09-30,55,647,19634,8745,149.0,18493.0,2.0,1139.0,C,,13,3,"['FR000208', 'FR003315', 'FR003316']"
DEST1801,594010,Dobbrun,DE,DE_ST,Biese,11.774994,52.832758,11.774994,52.832758,,1597.0,1597.763,0,-0.0477770820287989,1970-11-01,2020-12-31,49,566,17228,13210,1096.0,0.0,17228.0,0.0,C,,169,11,"['DEST1800', 'DEST1801', 'DEST1805', 'DEST1806', 'DEST1807', 'DEST1808', 'DEST1809', 'DEST1810', 'DEST1811', 'DEST1812', 'DEST1813']"
DK000484,55000017, UGERLØSE BRO,DK,DK_ODA,ÅMOSE Å,11.64265275,55.56609216,11.64265275045749,55.56609216373377,,111.5941,113.681,0,-1.8700809451395728,1945-01-01,2022-12-31,52,624,18992,14975,9497.0,18992.0,0.0,0.0,E,,339,2,"['DK000495', 'DK000484']"
GB000408,48003,Fal at Tregony,GB,GB_NRFA,Fal at Tregony,-4.92,50.27,-4.92,50.27,6.9,89.03,88.999,0,0.0348197236886509,1978-06-08,2021-09-30,44,520,15821,15821,0.0,0.0,15821.0,0.0,B,,1073,1,['GB000408']
CZ000309,263000,Krnov,CZ,CZ_CHMU,Opava,17.7083974292047,50.0886026029302,17.7083974292047,50.0886026029302,,369.11,369.11,0,0.0,1980-11-01,2021-12-31,42,494,15036,15036,0.0,0.0,15036.0,0.0,B,,43,4,"['CZ000306', 'CZ000307', 'CZ000308', 'CZ000309']"
FR001808,O723403001,O7234030,FR,FR_EAUFRANCE,La Rimeize à Fau-de-Peyre [Vareilles],3.23585,44.749103,3.23585,44.749103,1031,81.0,83.077,0,-2.564197530864196,1968-06-01,2023-09-30,55,652,19845,16709,365.0,19100.0,0.0,745.0,C,['FR001807'],541,3,"['FR001807', 'FR001808']"
CZ000034,30000,Rychnov nad Kněžnou,CZ,CZ_CHMU,Kněžná,16.2757166462529,50.154406602299,16.2757166462529,50.154406602299,,75.35,75.35,0,0.0,1980-11-01,2021-12-31,42,494,15036,15036,0.0,0.0,15036.0,0.0,B,,3,1,['CZ000034']
CZ000145,152000,Dolní Ostrovec,CZ,CZ_CHMU,Lomnice,14.1191875413024,49.4200323780362,14.1191875413024,49.4200323780362,,391.35,391.35,0,0.0,1980-11-01,2021-12-31,42,494,15036,15036,0.0,0.0,15036.0,0.0,B,,3,1,['CZ000145']
GB000597,77002,Esk at Canonbie,GB,GB_NRFA,Esk at Canonbie,-2.95,55.07,-2.95,55.07,22.4,495.4,495.712,0,-0.0629794105773136,1962-10-01,2021-09-30,60,708,21550,21550,0.0,0.0,21550.0,0.0,B,,1158,1,['GB000597']
CZ000181,172000,Třebel,CZ,CZ_CHMU,Kosový potok,12.8389127501514,49.8266607559469,12.8389127501514,49.8266607559469,,216.54,216.54,0,0.0,1980-11-01,2021-12-31,42,488,14853,8369,183.0,0.0,14853.0,0.0,B,,3,1,['CZ000181']
CZGR0004,6140130,DOLNI STEPANICE,CZ,CZ_GRDC,JIZERKA,15.5171,50.638,15.5171,50.638,441.51,44.0,44.064,0,-0.1454545454545456,1922-11-01,2020-12-31,99,1178,35856,35856,0.0,0.0,35856.0,0.0,B,['CZ000078'],3,3,"['CZ000078', 'CZGR0004']"
ES001345,3186,PRIEGO-TRABAQUE                    ,ES,ES_CEDEX,,-2.32624422,40.4246062,-2.32624422304219,40.42460620755072,798,361.0,388.799,0,-7.700554016620492,1969-05-01,2019-09-30,51,605,18409,12900,6.0,0.0,18409.0,0.0,B,,597,1,['ES001345']
FR003976,L574191001,L'Anglin Ã  MÃ©rigny,FR,FR_EAUFRANCE,L'Anglin à Mérigny,0.924295,46.630508,0.924295,46.630508,82,1636.85,1636.208,0,0.0392216757796881,1969-01-01,2023-09-30,44,517,15711,9131,4285.0,15351.0,78.0,282.0,E,,732,6,"['FR003972', 'FR003973', 'FR003974', 'FR003975', 'FR003976', 'FR001247']"
DEBW0323,Untergriesheim Jagst,Untergriesheim Jagst,DE,DE_BW,,9.219935934840947,49.26854839213222,9.219935934840947,49.26854839213222,148.68,1827.0,1823.988,0,0.1648604269293893,1978-11-01,2023-10-10,46,540,16414,14757,1.0,0.0,16414.0,0.0,B,,1,9,"['DEBW0315', 'DEBW0316', 'DEBW0317', 'DEBW0318', 'DEBW0319', 'DEBW0320', 'DEBW0321', 'DEBW0322', 'DEBW0323']"
GB000263,38012,Stevenage Brook at Bragbury Park,GB,GB_NRFA,Stevenage Brook at Bragbury Park,-0.15,51.87,-0.15,51.87,71.40000000000001,35.1,35.119,0,-0.0541310541310494,1974-04-01,2021-09-30,48,570,17345,11969,5.0,0.0,17345.0,0.0,B,,1020,1,['GB000263']
CZ000046,45000,Cerekvice nad Loučnou,CZ,CZ_CHMU,Loučná,16.2123880034772,49.900647788515,16.2123880034772,49.900647788515,,355.95,355.95,0,0.0,1980-11-01,2021-12-31,42,494,15036,15036,0.0,0.0,15036.0,0.0,B,,3,2,"['CZ000045', 'CZ000046']"
DERP2043,2716060000,Seifen,DE,DE_RP,Holzbach,7.552,50.626,7.552,50.626,,176.2,176.0,0,0.1135073779795622,1972-11-01,2021-12-31,50,587,17857,17227,101.0,0.0,17857.0,0.0,B,,1,1,['DERP2043']
GB000097,24003,Wear at Stanhope,GB,GB_NRFA,Wear at Stanhope,-2.03,54.75,-2.03,54.75,202,173.49,173.625,0,-0.0778142832439857,1958-10-01,2021-09-30,64,749,22705,6625,306.0,0.0,22705.0,0.0,B,,956,1,['GB000097']
DEBY0755,24215903,Roth,DE,DE_BY,Aurach,11.05351477446688,49.2411848442188,11.05351477446688,49.2411848442188,334.36,123.6,124.136,0,-0.4336569579288037,1966-11-01,2023-08-19,58,640,18744,18324,2002.0,0.0,18744.0,0.0,C,,1,1,['DEBY0755']
GB000574,72007,Brock at upstream of A6,GB,GB_NRFA,Brock at upstream of A6,-2.74,53.86,-2.74,53.86,24,31.51,31.528,0,-0.0571247223103685,1978-07-27,2021-09-30,44,519,15756,14595,16.0,0.0,15756.0,0.0,B,,1144,1,['GB000574']
AT000568,212852,Miklauzhof,AT,AT_EHYD,Vellach,14.59337646,46.53661331,14.59337646726704,46.53661331562167,459,194.3,196.625,0,-1.1966031909418366,1951-01-01,2021-12-31,71,852,25928,16582,5.0,0.0,25928.0,0.0,B,,2,2,"['AT000567', 'AT000568']"
GB000206,33007,Nar at Marham,GB,GB_NRFA,Nar at Marham,0.55,52.68,0.55,52.68,4.6,147.39,147.38,0,0.0067847208087325,1953-09-01,2021-09-30,69,817,24862,14331,5.0,0.0,24862.0,0.0,B,,993,1,['GB000206']
CZ000367,311000,Jeseník,CZ,CZ_CHMU,Bělá,17.2082157646594,50.2270408262587,17.2082157646594,50.2270408262587,,118.01,118.01,0,0.0,1980-11-01,2021-12-31,42,494,15036,15036,0.0,0.0,15036.0,0.0,B,,43,1,['CZ000367']
GB000607,79006,Nith at Drumlanrig,GB,GB_NRFA,Nith at Drumlanrig,-3.8,55.27,-3.8,55.27,52.2,469.04,469.176,0,-0.0289953948490464,1967-06-01,2021-09-30,55,652,19846,19846,0.0,0.0,19846.0,0.0,B,,1162,2,"['GB000604', 'GB000607']"
FR000839,J795301020,J7963010,FR,FR_EAUFRANCE,Le Don à Conquereuil et à Guémené-Penfao,-1.789096,47.62298,-1.789096,47.62298,6,574.5,596.869,0,-3.893646649260231,1983-02-18,2023-09-30,41,488,14835,14835,0.0,13481.0,0.0,1354.0,C,,731,3,"['FR003773', 'FR000838', 'FR000839']"
DK000003,32000004, GREJSDALENS PLANTESKOLE,DK,DK_ODA,GREJS Å,9.522821726,55.75745254,9.52282172684902,55.75745254706086,,63.40818,62.584,0,1.299800751259535,1984-05-17,2022-12-31,39,464,14108,14108,0.0,14108.0,0.0,0.0,A,,221,4,"['DK000003', 'DK000010', 'DK000011', 'DK000012', 'DK000061']"
DERP1997,2588050600,Zollhaus,DE,DE_RP,Aar,8.064,50.29,8.064,50.29,,243.0,243.0,0,0.0,1976-11-01,2021-12-31,46,539,16395,15766,102.0,0.0,16395.0,0.0,B,,1,2,"['DEHE0980', 'DERP1997']"
FR000121,A373020001,A3832010,FR,FR_EAUFRANCE,Le Seltzbach à Niederrœdern,8.048649,48.903598,8.048649,48.903598,120,202.0,196.473,0,2.7361386138613795,1965-01-01,2023-09-30,59,705,21457,21457,0.0,20512.0,52.0,893.0,A,,1,1,['FR000121']
GB000609,80002,Dee at Glenlochar,GB,GB_NRFA,Dee at Glenlochar,-3.98,54.96,-3.98,54.96,42.6,810.38,810.58,0,-0.0246797798563692,1977-11-01,2021-09-30,45,527,16040,16040,0.0,0.0,16040.0,0.0,B,,1165,5,"['GB000609', 'GB000610', 'GB000611', 'GB000612', 'GB000613']"
DESH1507,114130,Tungendorf,DE,DE_SH,Dosenbek,10.01393808046034,54.08602290195289,10.01393808046034,54.08602290195289,21.198 m NHN,29.4,28.206,0,4.061224489795916,1984-11-01,2023-02-13,40,457,13457,9236,527.0,0.0,13457.0,0.0,B,,89,1,['DESH1507']
ES000328,9014,HIJAR                              ,ES,ES_CEDEX,,-0.45327583,41.17450627,-0.453275839846741,41.17450627802558,260,1419.0,1403.6,0,1.0852713178294635,1913-01-01,2019-09-30,82,942,28582,5478,10407.0,0.0,28582.0,0.0,E,,540,4,"['ES000328', 'ES000428', 'ES000437', 'ES000543']"
FR000353,F625000101,H5412020,FR,FR_EAUFRANCE,Le Petit Morin à Jouarre,3.151509,48.930549,3.151509,48.930549,54,605.0,620.869,0,-2.6229752066115752,1962-01-01,2023-09-30,59,694,20996,8853,1557.0,17896.0,0.0,3100.0,C,,677,4,"['FR000351', 'FR000352', 'FR000353', 'FR000507']"
GB000164,28048,Amber at Wingfield Park,GB,GB_NRFA,Amber at Wingfield Park,-1.44,53.06,-1.44,53.06,71.2,128.63,128.729,0,-0.0769649381948363,1971-01-13,2021-09-30,51,609,18524,18524,0.0,0.0,18524.0,0.0,B,,971,1,['GB000164']
CZ000143,150000,Heřmaň,CZ,CZ_CHMU,Blanice,14.1320331721489,49.2460294333968,14.1320331721489,49.2460294333968,,841.33,841.33,0,0.0,1980-11-01,2021-12-31,42,494,15036,15036,0.0,0.0,15036.0,0.0,B,,3,5,"['CZ000139', 'CZ000140', 'CZ000141', 'CZ000142', 'CZ000143']"
FR001867,P027251001,P0272509,FR,FR_EAUFRANCE,Le ruisseau Grande Rhue à Condat,2.762333,45.338069,2.762333,45.338069,706,181.0,184.114,0,-1.7204419889502789,1916-01-01,2017-10-30,97,1136,34465,13729,2729.0,32170.0,0.0,2295.0,C,['FR001868'],541,4,"['FR001866', 'FR001867', 'FR001868']"
ES001400,3254,ARAGOSA                            ,ES,ES_CEDEX,,-2.72813052,40.96135773,-2.728130523473984,40.96135773065006,875,263.0,207.44,2,21.125475285171103,1979-01-13,2019-09-30,41,487,14781,13026,90.0,0.0,14781.0,0.0,B,,597,1,['ES001400']
GB000338,40020,Eridge Stream at Hendal Bridge,GB,GB_NRFA,Eridge Stream at Hendal Bridge,0.17,51.11,0.17,51.11,41.5,52.74,52.752,0,-0.0227531285551771,1973-07-02,2021-09-30,49,552,16321,7421,1302.0,0.0,16321.0,0.0,C,,1029,1,['GB000338']
GB000456,54019,Avon at Stareton,GB,GB_NRFA,Avon at Stareton,-1.51,52.34,-1.51,52.34,54.7,346.06,346.298,0,-0.0687742010056058,1962-10-01,2021-09-30,60,708,21535,16284,15.0,0.0,21535.0,0.0,B,,1095,1,['GB000456']
CZ000520,468000,Brtnice,CZ,CZ_CHMU,Brtnice,15.678214618039,49.3003947234217,15.678214618039,49.3003947234217,,95.32,95.32,0,0.0,1983-11-01,2021-12-31,39,458,13941,13941,0.0,0.0,13941.0,0.0,B,,2,1,['CZ000520']
CZ000080,87000,Slaná,CZ,CZ_CHMU,Oleška,15.3344839714238,50.5886506055613,15.3344839714238,50.5886506055613,,169.07,169.07,0,0.0,1980-11-01,2021-12-31,40,466,14175,7670,861.0,0.0,14175.0,0.0,C,,3,1,['CZ000080']
SE000206,2361,STENSÅKRA,SE,SE_SMHI,EMÅN,15.0883,57.4083,15.0883,57.4083,,656.5,530.37,2,19.21249047981721,1984-06-06,2023-04-10,40,467,14187,14181,1.0,14090.0,0.0,97.0,A,,1898,1,['SE000206']
ES001362,3211,VILLAREJO DE MONTALBAN             ,ES,ES_CEDEX,,-4.56702928,39.77098911,-4.567029280925808,39.77098911305547,509,140.0,136.642,0,2.398571428571432,1969-09-03,2019-09-30,50,571,17300,7956,990.0,0.0,17300.0,0.0,C,,597,2,"['ES001355', 'ES001362']"
AT000170,204750,Haging,AT,AT_EHYD,Antiesen,13.45027984,48.27308088,13.45027984375134,48.2730808874253,378,164.9,162.706,0,1.3305033353547706,1951-01-01,2021-12-31,71,852,25933,25933,0.0,0.0,25933.0,0.0,B,,2,4,"['AT000167', 'AT000168', 'AT000169', 'AT000170']"
GB000649,84030,White Cart Water at Overlee,GB,GB_NRFA,White Cart Water at Overlee,-4.27,55.79,-4.27,55.79,45.8,106.42,106.441,0,-0.019733132869762,1981-01-01,2021-09-30,41,486,14758,6929,125.0,0.0,14758.0,0.0,B,,1178,1,['GB000649']
DEBY0398,17201501,Landshut,DE,DE_BY,Vils,12.47233119938416,48.52741925203527,12.47233119938416,48.52741925203527,415.71,564.1,563.334,0,0.1357915263251332,1969-11-01,2023-08-19,55,604,17634,16653,2016.0,0.0,17634.0,0.0,D,,2,3,"['DEBY0398', 'DEBY0478', 'DEBY0857']"
DENW1081,2581119000100,Feudingen,DE,DE_NW,Lahn,8.32508477453197,50.93876592140166,8.32508477453197,50.93876592140168,"388,73",25.4,25.444,0,-0.1732283464566948,1950-01-11,2023-01-01,74,877,26361,26320,293.0,0.0,26361.0,0.0,B,,1,1,['DENW1081']
GB000216,33024,Cam at Dernford,GB,GB_NRFA,Cam at Dernford,0.14,52.13,0.14,52.13,14.7,199.59,199.628,0,-0.0190390300115148,1949-02-21,2021-09-30,73,870,26400,21274,120.0,0.0,26400.0,0.0,B,,992,1,['GB000216']
DEBY0475,15993001,Deggendorf,DE,DE_BY,Kollbach,12.96253252139931,48.85397464372105,12.96253252139931,48.85397464372105,314.97,36.6,36.52,0,0.2185792349726729,1960-11-01,2023-08-19,64,712,20935,20515,2002.0,0.0,20935.0,0.0,C,,2,1,['DEBY0475']
FR001114,K520090201,K5200910,FR,FR_EAUFRANCE,Le Cher à Teillet-Argenty [QNR],2.534813,46.241489,2.534813,46.241489,256,1600.0,1562.141,0,2.3661874999999952,1948-01-01,2020-08-31,73,872,26540,22560,2.0,26443.0,0.0,99.0,A,,732,8,"['FR003887', 'FR003888', 'FR003889', 'FR003890', 'FR001108', 'FR001109', 'FR001110', 'FR001111', 'FR001112', 'FR001114']"
FR001407,M522201010,M5222010,FR,FR_EAUFRANCE,Le Layon à Saint-Lambert-du-Lattay,-0.63216,47.316359,-0.63216,47.316359,15,920.0,928.874,0,-0.9645652173913069,1967-01-01,2023-09-30,57,681,20508,9545,219.0,19552.0,0.0,956.0,C,,732,8,"['FR004055', 'FR001401', 'FR001402', 'FR001403', 'FR001404', 'FR001405', 'FR001406', 'FR001407']"
DENW1222,2756500000100,Ratingen,DE,DE_NW,Anger,6.812066773864822,51.30397358103591,6.812066773864822,51.30397358103591,"37,41",63.23,59.322,0,6.180610469713735,1958-01-11,2022-12-11,65,780,23405,22607,306.0,0.0,23405.0,0.0,B,,1,1,['DENW1222']
GB000253,37011,Chelmer at Churchend,GB,GB_NRFA,Chelmer at Churchend,0.37,51.88,0.37,51.88,51.8,72.78,72.794,0,-0.019236053860945,1963-07-30,2021-09-30,59,699,21241,11693,7.0,0.0,21241.0,0.0,B,,1013,1,['GB000253']
DEBY0774,24228009,Nürnberger Land,DE,DE_BY,Schnaittach,11.34308020465721,49.55821064865042,11.34308020465721,49.55821064865042,344.46,62.2,63.015,0,-1.3102893890675205,1976-11-01,2023-08-19,48,519,15088,14671,2005.0,0.0,15088.0,0.0,D,,1,1,['DEBY0774']
SE000140,2212,SPÅNGA KVARN,SE,SE_SMHI,SÄVEÅN,12.7303,58.0072,12.7303,58.0072,,482.55,465.151,0,3.605636721583256,1978-10-04,2023-04-10,46,535,16260,16260,0.0,16183.0,0.0,77.0,A,,1924,1,['SE000140']
DK000996,42000014, T.T.LILLE SØGÅRD SØ,DK,DK_ODA,BJERNDRUP MØLLEÅ,9.461081874,54.94766554,9.461081874014878,54.94766554328769,,32.47022,32.412,0,0.1793027580348966,1988-10-25,2022-12-31,35,411,12486,12486,0.0,12486.0,0.0,0.0,A,,449,1,['DK000996']
DEHE0987,24830050,nieder-florstadt,DE,DE_HE,Nidda,8.855172898448608,50.31845912945002,8.855172898448606,50.31845912945002,117.42,526.3,526.972,0,-0.1276838305149203,1960-11-01,2023-11-01,64,745,22646,18994,365.0,0.0,22646.0,0.0,B,,1,8,"['DEHE0932', 'DEHE0999', 'DEHE1003', 'DEHE1006', 'DEHE1007', 'DEHE1015', 'DEHE1016', 'DEHE0987']"
GB000247,37001,Roding at Redbridge,GB,GB_NRFA,Roding at Redbridge,0.04,51.58,0.04,51.58,5.7,301.05,301.105,0,-0.0182693904667021,1950-01-19,2021-09-30,72,861,26176,26175,12.0,0.0,26176.0,0.0,B,,1010,1,['GB000247']
GB000453,54016,Roden at Rodington,GB,GB_NRFA,Roden at Rodington,-2.61,52.72,-2.61,52.72,48,261.94,262.122,0,-0.0694815606627534,1961-10-01,2021-09-30,54,630,19125,16206,2790.0,0.0,19125.0,0.0,D,,1095,1,['GB000453']
CZ000021,17800,Velký Dřevíč,CZ,CZ_CHMU,Dřevíč,16.1832216533092,50.4913737395475,16.1832216533092,50.4913737395475,,67.22,67.22,4,0.0,1987-11-01,2021-12-31,35,410,12480,12480,0.0,0.0,12480.0,0.0,B,,3,1,['CZ000021']
CZ000180,171000,Planá,CZ,CZ_CHMU,Hamerský potok,12.718446683344,49.861945943591,12.718446683344,49.861945943591,,119.28,119.28,0,0.0,1980-11-01,2021-12-31,42,488,14841,7912,195.0,0.0,14841.0,0.0,B,,3,1,['CZ000180']
AT000489,211243,Kindtal,AT,AT_EHYD,Muerz,15.47212655,47.52575381,15.47212655241881,47.52575381599202,570,727.7,726.867,0,0.1144702487288832,1966-01-01,2021-12-31,56,672,20454,20454,0.0,0.0,20454.0,0.0,B,,2,3,"['AT000487', 'AT000488', 'AT000489']"
AT000326,207894,Lilienfeld-Marktl,AT,AT_EHYD,Traisen,15.60432792,48.026249,15.60432792102167,48.0262490034863,357,345.2,343.264,0,0.5608342989571201,1959-01-01,2021-12-31,48,576,17533,16802,5478.0,0.0,17533.0,0.0,E,,2,4,"['AT000323', 'AT000324', 'AT000325', 'AT000326']"
DEBW0245,Rangendingen Starzel,Rangendingen Starzel,DE,DE_BW,,8.889234630163495,48.38458847581548,8.889234630163493,48.38458847581548,414.96,123.0,124.965,0,-1.5975609756097588,1989-11-01,2023-10-10,35,408,12396,12061,1.0,0.0,12396.0,0.0,B,,1,1,['DEBW0245']
DESN1577,567420,Hopfgarten,DE,DE_SN,Freiberger Mulde,13.05538443775488,50.68382611094972,13.05538443775488,50.68382611094972,356.87299999999999,530.0,532.17,0,-0.4094339622641432,1910-11-01,2023-10-10,114,1344,40887,34312,365.0,0.0,40887.0,0.0,B,,42,9,"['CZ000292', 'CZ000293', 'DESN1531', 'DESN1581', 'DESN1657', 'DESN1659', 'DESN1675', 'DESN1678', 'DESN1577']"
SE000177,2299,TÄRNSJÖ,SE,SE_SMHI,STALBOBÄCKEN,16.9438,60.1312,16.9438,60.1312,,13.7,15.584,2,-13.751824817518251,1974-06-20,2023-04-10,50,587,17780,15812,47.0,17709.0,0.0,71.0,A,,1936,1,['SE000177']
AT000276,205898,Molln,AT,AT_EHYD,Krumme Steyrling,14.27972277,47.89338007,14.27972277686097,47.89338007515722,404,129.4,130.917,0,-1.1723338485316814,1951-01-01,2021-12-31,71,852,25933,25933,0.0,0.0,25933.0,0.0,B,,2,1,['AT000276']
CZ000008,4500,Dolní Olešnice,CZ,CZ_CHMU,Kalenský potok,15.7303320755769,50.5174252220838,15.7303320755769,50.5174252220838,,62.0,62.0,0,0.0,1981-11-01,2021-12-31,41,482,14671,14671,0.0,0.0,14671.0,0.0,B,,3,1,['CZ000008']
